platform,text,user_id,total_interactions_count,statistics,username,statuses_count,followers_count,friends_count,favourites_count,media_count,user_created_at,user_description,conversation_id_str,created_at,profile_url,post_url,location,sentiment,sentiment_target,sentiment_reason,emotion,country,country_reason,country_code,country_geo,account_type,account_type_reason,media_url
twitter,"Perdana Menteri berucap dalam Majlis Perasmian Pameran Import dan Eksport China (CANTON FAIR) ke 130 secara maya.
Malaysia antara negara pertama menyokong insiatif jalur dan laluan yang diasaskan China.
@IsmailSabri60
#KeluargaMalaysia
#BekerjaBersamaRakyat
#IsmailSabriPMKita https://t.co/ORWX7MIyrR",236849525,4,"{'quote_count': 0, 'retweet_count': 1, 'like_count': 3, 'reply_count': 0, 'view_count': 0}",hasliani77,1410,514,623,1663,362,Tue Jan 11 14:22:35 +0000 2011,#KeluargaMalaysia,1448641498656821258,2021-10-14 13:27:02,https://pbs.twimg.com/profile_images/1494576111929663494/h4d_tlY7_normal.jpg,https://twitter.com/hasliani77/status/1448641498656821258,Permatang Pauh,positive,China,China is explicitly mentioned as the founder of the BRI and host of the Canton Fair. The post positively highlights Malaysia's early support and cooperation with China.,happiness,Malaysia,Permatang Pauh is a well-known parliamentary constituency in Malaysia.,my,"[2.5, 112.5]",Individual,"Uses a personal hashtag (#KeluargaMalaysia) and location, with no organizational description.",https://pbs.twimg.com/media/FBqbwOcVIAIV9dE.jpg
twitter,"#BHBisnes Kedua-dua negara bersetuju menjadi peneraju serantau menggalakkan pelaksanaan Pelan Kerjasama Inisiatif Jalur dan Laluan (yang ditandatangani pada 2024) serta menyelaraskan lagi strategi pembangunan.

https://t.co/hypXBRTpPU",63070483,2,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 2, 'reply_count': 0, 'view_count': '836'}",bharianmy,770494,1703062,369,551,205234,Wed Aug 05 08:06:17 +0000 2009,"Ikuti kami juga di 
FB: https://t.co/dioSnUy5Jf 
LUMI: https://t.co/K2cNrQ0K0N
The New Straits Times Press (Malaysia) Berhad (Co. No. 196101000449 / 4485 H)",1912770055516934502,2025-04-17 07:28:13,https://pbs.twimg.com/profile_images/1784632184139284480/4Wtndad-_normal.jpg,https://twitter.com/bharianmy/status/1912770055516934502,Malaysia,positive,China,"China is explicitly mentioned in the context of a cooperation plan signed with Malaysia under the BRI. The post is positive, emphasizing leadership and strategic alignment.",happiness,Malaysia,The mention of Malaysia in the user description.,my,"[2.5, 112.5]",Organization,The user description suggests a news outlet or platform.,
twitter,"CIIE merupakan inisiatif China untuk menyediakan satu platform kepada negara yang terlibat dalam Inisiatif Jalur dan Laluan (BRI), bagi mempromosi dan mengeksport barangan dan perkhidmatan ke negara itu.",21309412,2,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 2, 'reply_count': 0, 'view_count': '126'}",cheanchung,10360,6965,811,778,3162,Thu Feb 19 15:48:55 +0000 2009,"MP  #PetalingJaya
Central Committee Member of KEADILAN | Chairman of CROSS| 🇲🇾Volunteer of #AyuhMalaysia | Former ADUN Semambu |",1853997538262806922,2024-11-06 03:07:48,https://pbs.twimg.com/profile_images/1938217707276800000/BoviGPDP_normal.jpg,https://twitter.com/cheanchung/status/1853997683922649372,"Petaling, Selangor",neutral,China,"China is explicitly mentioned as the initiator of the CIIE and BRI. The post neutrally explains the initiative's purpose as a platform for trade promotion, reflecting neutral sentiment.",neutral,Malaysia,"The location ""Petaling, Selangor"" and references to Malaysian political parties and constituencies confirm Malaysia.",my,"[2.5, 112.5]",Individual,The account is of a named politician with specific roles and affiliations.,
twitter,"PM @anwaribrahim dan rakan sejawatnya dari China Li Qiang menyaksikan pertukaran dokumen antara Malaysia dan China berkaitan Pelan Kerjasama Inisiatif Jalur dan Laluan (BRI)
#BernamaBiz
https://t.co/XTqGq8Bnwa",1669645679818608640,4,"{'quote_count': 0, 'retweet_count': 2, 'like_count': 2, 'reply_count': 0, 'view_count': '1202'}",BernamaBiz,41048,1791,144,176,19903,Fri Jun 16 09:59:38 +0000 2023,Business and Finance news from Bernama,1853787605357539691,2024-11-05 13:13:01,https://pbs.twimg.com/profile_images/1719669264062562304/COX8e-y6_normal.jpg,https://twitter.com/BernamaBiz/status/1853787605357539691,Kuala Lumpur,positive,China,"China is explicitly mentioned in the context of a cooperation plan signing witnessed by leaders of Malaysia and China. The tone is formal and positive, emphasizing partnership.",happiness,Malaysia,The location is Kuala Lumpur.,my,"[2.5, 112.5]",Organization,The account represents a news outlet providing business and finance news.,
twitter,"Kerajaan gagal pertahan pengharaman ke atas komik ‘komunis’ oleh Bekas Tokoh DAP, “Superman” Hew Kuan Yew mengenai inisiatif Jalur dan Laluan China. 

Penuh di: https://t.co/FED8YWNdYe",1349585522042183681,4,"{'quote_count': 0, 'retweet_count': 2, 'like_count': 2, 'reply_count': 0, 'view_count': 0}",MySamudera,18187,16727,221,10317,5253,Thu Jan 14 05:14:10 +0000 2021,Portal Berita | Isu Dalam & Luar Negara |“Melayar Samudera Merentas Segala Dimensi”,1601040078025129985,2022-12-09 02:24:35,https://pbs.twimg.com/profile_images/1676432921413181440/m1oDgDRh_normal.jpg,https://twitter.com/MySamudera/status/1601040078025129985,,negative,China,China is explicitly mentioned in a critical context regarding the banning of a communist comic related to the BRI. The post reflects a negative sentiment towards China and its ideological influence.,anger,Malaysia,"The Malay language description and phrase ""Melayar Samudera"" suggest Malaysian origin.",my,"[2.5, 112.5]",Media,Described as a news portal covering domestic and international issues.,
twitter,"Malaysia sedia kerjasama dengan negara-negara rakan Inisiatif Jalur dan Laluan (BRI) bagi mewujudkan sebuah konsortium penyelidikan.

https://t.co/DnbMO3SmnM

#AWANInews #AWANIpagi",497665754,2,"{'quote_count': 0, 'retweet_count': 1, 'like_count': 1, 'reply_count': 0, 'view_count': '2742'}",501Awani,619849,3832821,361,1588,196084,Mon Feb 20 07:13:13 +0000 2012,Jenama berita paling dipercayai di Malaysia.  Astro AWANI Network Sdn. Bhd. 200001032668(535275-D),1933282483128447190,2025-06-12 21:57:17,https://pbs.twimg.com/profile_images/2035151392634195968/NlH8gTbv_normal.jpg,https://twitter.com/501Awani/status/1933282483128447190,Malaysia,positive,China,"China is implied through the BRI. The post highlights Malaysia's readiness to cooperate with BRI partner countries in research, showing a positive and collaborative sentiment.",happiness,Malaysia,"The user is located in Malaysia and is part of a trusted news brand in the country, indicating a Malaysian origin.",my,"[2.5, 112.5]",Organization,The username and description suggest that this account belongs to a news organization in Malaysia.,
twitter,"Malaysia menyokong integrasi yang lebih menyeluruh di bawah Inisiatif Jalur dan Laluan (BRI) bagi membangunkan sumber mineral secara mampan melalui integrasi serantau untuk kemakmuran bersama.

https://t.co/E13S6CKXan

#AWANInews #AWANIpagi",497665754,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': '3291'}",501Awani,619849,3832821,361,1588,196084,Mon Feb 20 07:13:13 +0000 2012,Jenama berita paling dipercayai di Malaysia.  Astro AWANI Network Sdn. Bhd. 200001032668(535275-D),1926042329976082790,2025-05-23 22:27:30,https://pbs.twimg.com/profile_images/2035151392634195968/NlH8gTbv_normal.jpg,https://twitter.com/501Awani/status/1926042329976082790,Malaysia,positive,China,"China is implied via the BRI, with the post emphasizing Malaysia's support for sustainable resource development under the initiative. The tone is positive and forward-looking.",happiness,Malaysia,"The user is located in Malaysia and is part of a trusted news brand in the country, indicating a Malaysian origin.",my,"[2.5, 112.5]",Organization,The username and description suggest that this account belongs to a news organization in Malaysia.,
twitter,"Penyiapan ECRL tingkat pembangunan Pantai Timur, tarik lebih banyak pelaburan dari China

#BHnasional Presiden Kaukus Inisiatif Jalur dan Laluan untuk Asia Pasifik (BRICAP), Tan Sri Ong Tee Keat berkata projek ini dijangka meningkatkan hubungan logistik di antara pantai Barat dengan Timur Semenanjung

https://t.co/oNLQPyeL75",63070483,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': '809'}",bharianmy,770494,1703062,369,551,205234,Wed Aug 05 08:06:17 +0000 2009,"Ikuti kami juga di 
FB: https://t.co/dioSnUy5Jf 
LUMI: https://t.co/K2cNrQ0K0N
The New Straits Times Press (Malaysia) Berhad (Co. No. 196101000449 / 4485 H)",1916768236957491684,2025-04-28 08:15:34,https://pbs.twimg.com/profile_images/1784632184139284480/4Wtndad-_normal.jpg,https://twitter.com/bharianmy/status/1916768236957491684,Malaysia,positive,China,"China is explicitly mentioned as a source of investment linked to the East Coast Rail Link (ECRL) project under the BRI. The post is positive, highlighting enhanced logistics and investment.",happiness,Malaysia,The mention of Malaysia in the user description.,my,"[2.5, 112.5]",Organization,The user description suggests a news outlet or platform.,https://pbs.twimg.com/media/Gpm6h2sagAEWnkc.jpg
twitter,"Inisiatif Jalur dan Laluan China bertujuan menghubungkan 65 negara di seluruh dunia melalui pembangunan infrastruktur digital dan fizikal.

#AWANInews #AWANI745

https://t.co/FmmeXbqk7p",497665754,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': '3134'}",501Awani,619849,3832821,361,1588,196084,Mon Feb 20 07:13:13 +0000 2012,Jenama berita paling dipercayai di Malaysia.  Astro AWANI Network Sdn. Bhd. 200001032668(535275-D),1886328390543606099,2025-02-03 08:18:29,https://pbs.twimg.com/profile_images/2035151392634195968/NlH8gTbv_normal.jpg,https://twitter.com/501Awani/status/1886328390543606099,Malaysia,neutral,China,"China is explicitly mentioned as the initiator of the BRI, aiming to connect many countries through infrastructure development. The post is neutral-positive, informative without critique.",neutral,Malaysia,"The user is located in Malaysia and is part of a trusted news brand in the country, indicating a Malaysian origin.",my,"[2.5, 112.5]",Organization,The username and description suggest that this account belongs to a news organization in Malaysia.,
twitter,"Diskusi dan analisis pasca penyertaan Malaysia di Ekspo Import Antarabangsa China (CIIE) 2024 dan kepentingan kerjasama Inisiatif Jalur dan Laluan (BRI) dalam #AWANIGlobal jam 9 malam ini.

#AWANInews https://t.co/EKiMaCXLpA",497665754,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': '3386'}",501Awani,619849,3832821,361,1588,196084,Mon Feb 20 07:13:13 +0000 2012,Jenama berita paling dipercayai di Malaysia.  Astro AWANI Network Sdn. Bhd. 200001032668(535275-D),1857962777337540881,2024-11-17 01:43:40,https://pbs.twimg.com/profile_images/2035151392634195968/NlH8gTbv_normal.jpg,https://twitter.com/501Awani/status/1857962777337540881,Malaysia,positive,China,"The post discusses Malaysia's participation in the China International Import Expo (CIIE) 2024 and the importance of cooperation under China's Belt and Road Initiative (BRI). It reflects a positive and cooperative sentiment towards China, emphasizing partnership and mutual benefit.",happiness,Malaysia,"The user is located in Malaysia and is part of a trusted news brand in the country, indicating a Malaysian origin.",my,"[2.5, 112.5]",Organization,The username and description suggest that this account belongs to a news organization in Malaysia.,https://pbs.twimg.com/media/GcjPRlbawAAwAxp.jpg
twitter,"#BuletinBernama: Dalam pada itu, Datuk Seri Anwar Ibrahim dan rakan sejawatnya dari China Li Qiang menyaksikan pertukaran dokumen antara Malaysia dan China berkaitan Pelan Kerjasama Inisiatif Jalur dan Laluan (BRI).
#digitalbernamatv #malaysia #china https://t.co/2utrc5BzRf",196460981,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': '453'}",BernamaTV,285451,322902,381,1595,105118,Wed Sep 29 04:24:04 +0000 2010,"Official Twitter for #BernamaTV. Watch BERNAMA on Astro 502, unifi TV 631, myFreeview 121, FB and YouTube Live.",1853828122271195473,2024-11-05 15:54:01,https://pbs.twimg.com/profile_images/1276131924356956161/OIuHJpjr_normal.jpg,https://twitter.com/BernamaTV/status/1853828122271195473,Kuala Lumpur,positive,China,"The post mentions a formal document exchange between Malaysia and China related to the BRI, highlighting diplomatic and cooperative ties. The tone is neutral-positive, focusing on collaboration.",happiness,Malaysia,"The location is Kuala Lumpur, Malaysia.",my,"[2.5, 112.5]",Organization,The username and description indicate an official account for a TV channel.,
twitter,"""Jika dirancang dan dilaksanakan denga betul, kami mampu memacu kawasan ini untuk menjadikan wilayah ini sebagai tumpuan Inisiatif Jalur dan Laluan (BRI) yang merangkumi prinsip ketersambungan, kerjasama dan manfaat bersama."" - YB Lee Ting Han.

#MajuJohor #BangsaJohor https://t.co/jRSpPQ4mdW",198736746,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': '80'}",MCAHQ,40339,9789,574,24595,13481,Tue Oct 05 03:03:44 +0000 2010,The official X account of Malaysian Chinese Association (MCA),1734732364897485304,2023-12-13 00:30:00,https://pbs.twimg.com/profile_images/1995129064529735680/RMuF8cWM_normal.jpg,https://twitter.com/MCAHQ/status/1734732364897485304,Malaysia,positive,China,"The post quotes a Malaysian politician emphasizing the potential of the BRI to drive regional development based on connectivity, cooperation, and mutual benefit. It shows a positive and hopeful sentiment towards China and the BRI.",happiness,Malaysia,The user's username and description indicate an affiliation with the Malaysian Chinese Association.,my,"[2.5, 112.5]",Organization,"The user description ""The official Twitter account of Malaysian Chinese Association (MCA)"" suggests that this account represents a political organization.",https://pbs.twimg.com/media/GBIDdgWaUAA7vus.jpg
twitter,"Inisiatif Jalur dan Laluan terus pacu pembangunan Malaysia, kata Loke https://t.co/YFIsiMMBdu",828978119138701312,2,"{'quote_count': 0, 'retweet_count': 1, 'like_count': 1, 'reply_count': 0, 'view_count': '731'}",msianinsight,343323,179064,11,53,48385,Tue Feb 07 14:46:00 +0000 2017,"The Malaysian Insight provides unvarnished insight into Malaysia, its politics, economy, personalities and its daily life",1722841665399062908,2023-11-10 05:00:36,https://pbs.twimg.com/profile_images/1227118629549817856/VknoKVUp_normal.jpg,https://twitter.com/msianinsight/status/1722841665399062908,Kuala Lumpur City,positive,China,"The post states that the BRI continues to drive Malaysia's development, reflecting a positive view of China's initiative and its impact on Malaysia.",happiness,Malaysia,The location 'Kuala Lumpur City' and the mention of Malaysian politics suggest a likely origin in Malaysia.,my,"[2.5, 112.5]",Media,"The account belongs to The Malaysian Insight, providing insight into Malaysia.",
twitter,"Sejauhmana kejayaan, komitmen dan saranan negara ahli untuk memperkasa kerjasama BRI sejak sedekad lalu? 

Ikuti diskusi dan analisis sempena Forum Kerjasama Antarabangsa Jalur dan Laluan (BRF) ke-3 yang telah diadakan di Beijing baru-baru ini. https://t.co/0ppcPHiekx",497665754,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': '9388'}",501Awani,619849,3832821,361,1588,196084,Mon Feb 20 07:13:13 +0000 2012,Jenama berita paling dipercayai di Malaysia.  Astro AWANI Network Sdn. Bhd. 200001032668(535275-D),1715714552615043199,2023-10-21 13:00:00,https://pbs.twimg.com/profile_images/2035151392634195968/NlH8gTbv_normal.jpg,https://twitter.com/501Awani/status/1715714552615043199,Malaysia,positive,China,"The post discusses a forum held in Beijing on BRI cooperation, indicating ongoing commitment and interest in strengthening ties with China. The tone is neutral-positive and cooperative.",happiness,Malaysia,"The user is located in Malaysia and is part of a trusted news brand in the country, indicating a Malaysian origin.",my,"[2.5, 112.5]",Organization,The username and description suggest that this account belongs to a news organization in Malaysia.,
twitter,"Malaysia komited memastikan projek infrastruktur di bawah Inisiatif Jalur dan Laluan (BRI) akan memberi faedah optimum kepada negara.

#AWANInews #AWANIpagi

https://t.co/ercGVO4Qu9",497665754,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': '7810'}",501Awani,619849,3832821,361,1588,196084,Mon Feb 20 07:13:13 +0000 2012,Jenama berita paling dipercayai di Malaysia.  Astro AWANI Network Sdn. Bhd. 200001032668(535275-D),1714737129639837867,2023-10-18 20:16:04,https://pbs.twimg.com/profile_images/2035151392634195968/NlH8gTbv_normal.jpg,https://twitter.com/501Awani/status/1714737129639837867,Malaysia,positive,China,"The post highlights Malaysia's commitment to ensuring BRI infrastructure projects benefit the country optimally, reflecting a positive and pragmatic sentiment towards China and the initiative.",happiness,Malaysia,"The user is located in Malaysia and is part of a trusted news brand in the country, indicating a Malaysian origin.",my,"[2.5, 112.5]",Organization,The username and description suggest that this account belongs to a news organization in Malaysia.,
twitter,"Datuk Seri Anwar memilih secara terbuka mengumumkan sokongan kepada China dan kepimpinan Presiden Xi Jinping dengan Inisiatif Jalur dan Laluan (BRI) beliau.

https://t.co/uvXFV08Glo

#HarakahDaily #MalaysiaSejahtera #PNBest #BersihStabil https://t.co/KevRGbQJ4e",1312810834100277250,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': '38'}",DengkilPas,16393,57,45,4182,8113,Sun Oct 04 17:44:55 +0000 2020,PAS Menerajui Kesejahteraan Selangor.,1713848929258021251,2023-10-16 09:26:41,https://pbs.twimg.com/profile_images/1312811401686130688/dA-4SBpG_normal.png,https://twitter.com/DengkilPas/status/1713848929258021251,,positive,China,"The post openly supports China and President Xi Jinping's leadership in the BRI, showing a strong positive and supportive sentiment towards China.",happiness,Malaysia,"""PAS"" is a major political party in Malaysia and the description mentions Selangor, a Malaysian state.",my,"[2.5, 112.5]",Organization,"Represents PAS, a political party leading welfare in Selangor, indicating an organizational account.",https://pbs.twimg.com/media/F8jQhHIaMAAcqHi.jpg
twitter,"China akan melaksanakan persiapan dalam menjadi tuan rumah kepada wakil dari 130 negara bagi forum Inisiatif Jalur dan Laluan (BRI) China dengan isu di Palestin sebagai tumpuan utama.

Antara senarai jemputan adalah Presiden Rusia, Vladimir Putin, lapor AFP. 

@tvstvmy https://t.co/H657ylH243",1556533781330534401,4,"{'quote_count': 1, 'retweet_count': 1, 'like_count': 1, 'reply_count': 1, 'view_count': '4344'}",amirahshawel,1852,149,100,2769,366,Mon Aug 08 06:52:53 +0000 2022,kmk maca news pake @tvstvmy,1713808196153053280,2023-10-16 06:44:49,https://pbs.twimg.com/profile_images/1700135887823392768/yemW0WoZ_normal.jpg,https://twitter.com/amirahshawel/status/1713808196153053280,"Kuching, Sarawak",positive,China,"The post mentions China hosting a BRI forum with representatives from 130 countries, including focus on Palestine. It reflects China's global leadership role and portrays China positively as a host and agenda-setter.",surprise,Malaysia,"Kuching is the capital of Sarawak, Malaysia, and the mention of @tvstvmy (TV Sarawak) confirms this.",my,"[2.5, 112.5]",Individual,Mentions affiliation with a news outlet (@tvstvmy) but appears as a personal user.,https://pbs.twimg.com/media/F8irZvjagAAC8QD.jpg
twitter,"Pembinaan projek Laluan Rel Pantai Timur (ECRL) di Kelantan sudah mencapai kemajuan melebihi 40 peratus. ECRL ialah simbol Inisiatif Jalur dan Laluan (BRI) China - Menteri Kedutaan China di Malaysia 

https://t.co/HS6UnipUJQ https://t.co/2iWPlueQD5",43856742,2,"{'quote_count': 0, 'retweet_count': 1, 'like_count': 1, 'reply_count': 0, 'view_count': '402'}",Bernama_Radio,358932,113524,761,1140,162943,Mon Jun 01 09:07:01 +0000 2009,info@bernamaradio.com.my | Stesen Radio Untuk Anda,1628314903047184385,2023-02-22 08:45:00,https://pbs.twimg.com/profile_images/1640375435933655040/UCopEnMm_normal.jpg,https://twitter.com/Bernama_Radio/status/1628314903047184385,Malaysia,positive,China,"The post reports progress on the East Coast Rail Link (ECRL) project, a symbol of China's BRI in Malaysia, quoting a Chinese embassy official. The tone is neutral-positive, emphasizing cooperation and progress.",happiness,Malaysia,"The user mentions being from Malaysia in their description, indicating a likely origin in Malaysia.",my,"[2.5, 112.5]",Organization,The account represents a radio station.,https://pbs.twimg.com/media/FpjnMLKagAE865c.png
twitter,Jokowi dan Xi Jinping bakal berbincang mengenai kerjasama Inisiatif Jalur dan Laluan. https://t.co/92x5Npy9LB,822514562,2,"{'quote_count': 0, 'retweet_count': 1, 'like_count': 1, 'reply_count': 0, 'view_count': 0}",kosmo_online,324725,271935,144,401,32635,Fri Sep 14 02:00:22 +0000 2012,Media sosial rasmi laman web Kosmo! Online | onlinekosmo@mediamulia.com.my | Media Mulia Sdn. Bhd. 201801030285 (1292311-H),1547098968596922368,2022-07-13 06:01:52,https://pbs.twimg.com/profile_images/1787364379744481280/jrzyqs7J_normal.jpg,https://twitter.com/kosmo_online/status/1547098968596922368,Malaysia,positive,China,"The post mentions upcoming talks between Indonesian President Jokowi and Chinese President Xi Jinping on BRI cooperation, indicating positive diplomatic engagement involving China.",happiness,Malaysia,"The username is kosmo_online, and the user is associated with a Malaysian media company, indicating a connection to Malaysia.",my,"[2.5, 112.5]",Organization,Media outlet with official information and contact details.,
twitter,"Kerajaan perlu buka semula pintu kpd pelancong perniagaan dr rakan dagang serantau secara berperingkat2, terutama ASEAN, China &amp; negara2 Jalur dan Laluan dgn syarat keselamatan tertentu, sejajar dgn usaha utk buka lebih banyak sektor ekonomi - Persatuan Jalur dan Laluan Malaysia https://t.co/0RFFj8DFEq",43856742,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': 0}",Bernama_Radio,358932,113524,761,1140,162943,Mon Jun 01 09:07:01 +0000 2009,info@bernamaradio.com.my | Stesen Radio Untuk Anda,1269480585627463680,2020-06-07 04:05:32,https://pbs.twimg.com/profile_images/1640375435933655040/UCopEnMm_normal.jpg,https://twitter.com/Bernama_Radio/status/1269480585627463680,Malaysia,positive,China,"The post advocates reopening business travel with China and other BRI countries under safety conditions, reflecting a positive and pragmatic approach to economic cooperation with China.",happiness,Malaysia,"The user mentions being from Malaysia in their description, indicating a likely origin in Malaysia.",my,"[2.5, 112.5]",Organization,The account represents a radio station.,https://pbs.twimg.com/media/EZ4Z0l8UwAATW7Y.jpg
twitter,"#ICYMI Malaysia menyatakan kesediaan bekerjasama dengan negara-negara rakan Inisiatif Jalur dan Laluan (BRI) bagi mewujudkan konsortium penyelidikan yang tertumpu kepada kerjasama dalam AI, blok rantai, integrasi ekonomi digital dan transisi tenaga hijau.

https://t.co/YYpvT5IaCD https://t.co/zxpnAHMeJe",43856742,0,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 0, 'view_count': '106'}",Bernama_Radio,358932,113524,761,1140,162943,Mon Jun 01 09:07:01 +0000 2009,info@bernamaradio.com.my | Stesen Radio Untuk Anda,1933305818666975650,2025-06-12 23:30:00,https://pbs.twimg.com/profile_images/1640375435933655040/UCopEnMm_normal.jpg,https://twitter.com/Bernama_Radio/status/1933305818666975650,Malaysia,positive,China,"The post highlights Malaysia's readiness to collaborate with BRI countries including China on research and economic integration, showing a positive and forward-looking sentiment towards China.",happiness,Malaysia,"The user mentions being from Malaysia in their description, indicating a likely origin in Malaysia.",my,"[2.5, 112.5]",Organization,The account represents a radio station.,https://pbs.twimg.com/media/GtRtWqUaQAAk7Lb.jpg
twitter,"KUALA LUMPUR, 26 Mei - Hubungan pelancongan dan ekonomi antara Malaysia dan China terus diperkukuh menerusi penerbangan terus dari Lanzhou ke Kuala Lumpur oleh China Eastern Airlines yang memulakan operasi minggu lalu.

Penerbangan terus ini menggunakan pesawat Airbus A320 dengan kapasiti 156 tempat duduk, dan akan beroperasi tiga kali seminggu.

Lanzhou, ibu negeri Wilayah Gansu yang terletak di barat laut China, merupakan hab penting dalam Inisiatif Jalur dan Laluan (BRI) serta pintu masuk strategik ke Asia Tengah. 

Ia turut melengkapi laluan harian sedia ada dari Kunming ke Kuala Lumpur, sekali gus membuka lebih banyak peluang pelancongan dari bandar-bandar utama China ke Malaysia.

Tourism Malaysia dalam satu kenyataan memaklumkan bahawa Malaysia menerima 1.12 juta pelancong dari China antara Januari hingga Mac 2025, peningkatan 36.5 peratus berbanding tempoh sama tahun lalu. 

Peningkatan ini didorong oleh pelanjutan dasar bebas visa bagi pelancong China sehingga Disember 2026 serta peluasan rangkaian penerbangan terus dari negara itu ke Malaysia.

Langkah ini dijangka memberi impak positif kepada industri pelancongan negara serta memperkukuh hubungan rakyat dengan rakyat antara kedua-dua negara.

Sumber: TTR Weekly
Gambar: The New York Times

#BeritaKS",1923654992722001922,0,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 0, 'view_count': '81'}",berita_ks,4886,375,5,0,3535,Sat May 17 08:21:15 +0000 2025,"Info terkini mengenai isu semasa di Malaysia melalui berita, infografik & video padat! 🇲🇾",1926885933443375279,2025-05-26 06:19:40,https://pbs.twimg.com/profile_images/1973011643752988672/ehtaa_Br_normal.jpg,https://twitter.com/berita_ks/status/1926885933443375279,,positive,China,"The post reports on direct flights from Lanzhou, China, to Kuala Lumpur, strengthening tourism and economic ties under the BRI framework. It reflects a positive sentiment towards China.",happiness,Malaysia,The user description mentioning Malaysia and the use of the Malaysian flag emoji suggest a likely origin in Malaysia.,my,"[2.5, 112.5]",Organization,Focus on providing news and information about Malaysia suggests an organizational account.,https://pbs.twimg.com/media/Gr2siFcWAAA7f6E.jpg
twitter,"Penyiapan projek Laluan Rel Pantai Timur (ECRL) menjelang akhir 2027 di bawah Inisiatif Jalur dan Laluan (BRI) dijangka membuka potensi pembangunan di pantai Timur Semenanjung yang turut menempatkan Taman Perindustrian Kuantan, Pahang.

Selanjutnya:
https://t.co/MIuPr5OYyH https://t.co/XLOVxQElJx",43856742,0,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 0, 'view_count': '121'}",Bernama_Radio,358932,113524,761,1140,162943,Mon Jun 01 09:07:01 +0000 2009,info@bernamaradio.com.my | Stesen Radio Untuk Anda,1916774637993644498,2025-04-28 08:41:00,https://pbs.twimg.com/profile_images/1640375435933655040/UCopEnMm_normal.jpg,https://twitter.com/Bernama_Radio/status/1916774637993644498,Malaysia,positive,China,"The post discusses the ECRL project under the BRI and its expected economic benefits for Malaysia, showing a positive and optimistic view of China's involvement.",happiness,Malaysia,"The user mentions being from Malaysia in their description, indicating a likely origin in Malaysia.",my,"[2.5, 112.5]",Organization,The account represents a radio station.,https://pbs.twimg.com/media/Gpm85jbaYAAWDMU.jpg
twitter,"Antara tumpuan utama lawatan ini ialah usaha meningkatkan inisiatif utama seperti projek Jalur dan Laluan (BRI), terutamanya pembangunan Laluan Rel Pantai Timur yang menjadi simbol kerjasama jangka panjang Malaysia-China.",1019822032798666752,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 1, 'view_count': '35'}",TerompetWarisan,4113,132,369,259,786,Thu Jul 19 05:51:34 +0000 2018,happy and simple,1912536498576248974,2025-04-16 16:00:11,https://pbs.twimg.com/profile_images/1619168485510356995/aK6F7r8f_normal.jpg,https://twitter.com/TerompetWarisan/status/1912536508973912205,Putrajaya,positive,China,"The post highlights efforts to enhance BRI projects, especially the ECRL, as symbols of long-term Malaysia-China cooperation, reflecting a positive and collaborative sentiment.",happiness,Malaysia,"""Putrajaya"" is the federal administrative center of Malaysia, indicating Malaysian origin.",my,"[2.5, 112.5]",Unknown,The description is vague and personal without clear identification or organizational ties.,
